account_id,customer_id,account_type,account_status,open_date,close_date,current_balance,available_balance,credit_limit,interest_rate,branch_id,officer_id,last_activity_date,first_name,last_name,ssn_hash,date_of_birth,customer_segment,risk_rating,region_code,primary_email,phone_number,acct_age_months,days_inactive,utilization_pct,dormancy_flag,high_balance_flag,snapshot_date,load_timestamp
A00000383,C0000198,LOC,F,2023-02-24,,1371.05,8628.95,10000,0.1034,B004,O0060,2024-01-23,Joseph,Martinez,2b826cf48305fd1f31af037ffe732c1d,1977-06-19,RET,2,SW,joseph.martinez198@example.com,555-989-3699,11,8,13.7105,N,N,2024-01-31,2026-09-18 19:12:03
A00000384,C0000198,IRA,A,2018-06-05,,32306.46,32197.3,0,0.0416,B016,O0073,2023-12-24,Joseph,Martinez,2b826cf48305fd1f31af037ffe732c1d,1977-06-19,RET,2,SW,joseph.martinez198@example.com,555-989-3699,67,38,,N,N,2024-01-31,2026-09-18 19:12:03
A00000385,C0000199,CHK,A,2016-06-26,,4792.37,4614.63,0,0.0009,B024,O0091,2023-11-24,Michael,Torres,3db3dbd0d8470854569491c84e8aec56,1953-08-27,RET,4,SE,michael.torres199@example.com,555-679-9662,91,68,,N,N,2024-01-31,2026-09-18 19:12:03
A00000386,C0000199,AUTO,A,2014-04-04,,31629.68,31469,0,0.0801,B019,O0094,2024-01-23,Michael,Torres,3db3dbd0d8470854569491c84e8aec56,1953-08-27,RET,4,SE,michael.torres199@example.com,555-679-9662,117,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000387,C0000200,MTG,A,2013-08-08,,374621.3,374382,0,0.0604,B030,O0111,2023-12-19,Melissa,King,389ddf13815786639b606faa2e89498f,1993-08-11,CORP,3,NW,melissa.king200@example.com,555-790-8446,125,43,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000388,C0000200,PERS,A,2016-11-05,,32703.81,32582.31,0,0.1427,B016,O0072,2023-11-28,Melissa,King,389ddf13815786639b606faa2e89498f,1993-08-11,CORP,3,NW,melissa.king200@example.com,555-790-8446,86,64,,N,N,2024-01-31,2026-09-18 19:12:03
A00000389,C0000200,SAV,A,2012-07-11,,12898.1,12886.2,0,0.0318,B001,O0042,2024-01-29,Melissa,King,389ddf13815786639b606faa2e89498f,1993-08-11,CORP,3,NW,melissa.king200@example.com,555-790-8446,138,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000390,C0000201,IRA,A,2023-12-10,,34141.32,34058.19,0,0.0443,B034,O0051,2023-12-10,Lisa,Jackson,b368ec91924c40f4ad20fd3a58dfee80,1980-10-08,RET,6,NE,lisa.jackson201@example.com,555-445-0534,1,52,,N,N,2024-01-31,2026-09-18 19:12:03
A00000391,C0000202,CC,A,2008-07-05,,2039.87,2960.13,5000,0.2176,B046,O0013,2023-01-02,Margaret,Mitchell,4d310547c068a440de37a3cfb1964497,1951-08-30,RET,2,NW,margaret.mitchell202@example.com,555-302-1053,186,394,40.7974,Y,N,2024-01-31,2026-09-18 19:12:03
A00000392,C0000203,MTG,A,2018-09-11,,488867,488815.53,0,0.0671,B038,O0102,2024-01-25,Emily,Torres,e56467ed8f7628c3ade07834de57f10c,1979-03-08,RET,3,NW,emily.torres203@example.com,555-441-0341,64,6,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000393,C0000203,CC,A,2007-06-10,,1377.69,6122.31,7500,0.2338,B018,O0048,2023-04-28,Emily,Torres,e56467ed8f7628c3ade07834de57f10c,1979-03-08,RET,3,NW,emily.torres203@example.com,555-441-0341,199,278,18.3692,N,N,2024-01-31,2026-09-18 19:12:03
A00000394,C0000203,CHK,S,2008-06-13,,6286.74,6270.14,0,0.001,B037,O0091,2024-01-22,Emily,Torres,e56467ed8f7628c3ade07834de57f10c,1979-03-08,RET,3,NW,emily.torres203@example.com,555-441-0341,187,9,,N,N,2024-01-31,2026-09-18 19:12:03
A00000395,C0000204,MTG,A,2010-02-14,,531992.02,531831.76,0,0.0742,B037,O0013,2023-11-12,Joseph,Torres,3ef872939114d3a8a5bcb023da043d1d,1968-10-13,COMM,7,W,joseph.torres204@example.com,555-637-1275,167,80,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000396,C0000204,CD,D,2007-09-13,,74732.42,74688.48,0,0.0497,B015,O0013,2024-01-23,Joseph,Torres,3ef872939114d3a8a5bcb023da043d1d,1968-10-13,COMM,7,W,joseph.torres204@example.com,555-637-1275,196,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000397,C0000205,CC,A,2007-07-20,,17186.53,7813.47,25000,0.2212,B002,O0099,2024-01-08,David,Miller,b51aa2dab0a15323aeda7c92d2e470c7,1959-06-29,PB,2,NE,david.miller205@example.com,555-645-7657,198,23,68.74612,N,N,2024-01-31,2026-09-18 19:12:03
A00000400,C0000206,MTG,A,2010-01-30,,91647.13,91520.65,0,0.0685,B034,O0108,2024-01-25,Margaret,Roberts,540e22c69c40672189dc41c74c4f5bde,1970-03-10,PREM,3,MW,margaret.roberts206@example.com,555-562-5406,168,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000401,C0000207,CHK,A,2014-06-17,,1893.2,1742.75,0,0.001,B001,O0034,2024-01-25,Anthony,King,4806dc18baab40a8c7b0a252219dc56c,1952-06-13,RET,3,SE,anthony.king207@example.com,555-335-2120,115,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000402,C0000207,CC,A,2009-11-08,,1330.77,3669.23,5000,0.2407,B037,O0012,2024-01-30,Anthony,King,4806dc18baab40a8c7b0a252219dc56c,1952-06-13,RET,3,SE,anthony.king207@example.com,555-335-2120,170,1,26.6154,N,N,2024-01-31,2026-09-18 19:12:03
A00000403,C0000207,CHK,A,2019-09-26,,4303.79,4162.31,0,0.0011,B029,O0059,2024-01-19,Anthony,King,4806dc18baab40a8c7b0a252219dc56c,1952-06-13,RET,3,SE,anthony.king207@example.com,555-335-2120,52,12,,N,N,2024-01-31,2026-09-18 19:12:03
A00000404,C0000208,CC,A,2008-06-21,,8167.93,6832.07,15000,0.217,B040,O0120,2023-10-31,Robert,Nguyen,d8e2cb7cbc13a4a60cba925b80cabbd0,1986-12-29,RET,2,MW,robert.nguyen208@example.com,555-654-4572,187,92,54.452866667,N,N,2024-01-31,2026-09-18 19:12:03
A00000405,C0000208,CC,A,2008-09-12,,2154.98,12845.02,15000,0.2216,B032,O0095,2024-01-18,Robert,Nguyen,d8e2cb7cbc13a4a60cba925b80cabbd0,1986-12-29,RET,2,MW,robert.nguyen208@example.com,555-654-4572,184,13,14.366533333,N,N,2024-01-31,2026-09-18 19:12:03
A00000406,C0000209,AUTO,A,2015-06-23,,52369.63,52236.13,0,0.077,B027,O0033,2024-01-18,James,Miller,b42556997ce478b8c5b9f553d183394a,1979-05-28,SMB,6,MW,james.miller209@example.com,555-632-8676,103,13,,N,N,2024-01-31,2026-09-18 19:12:03
A00000407,C0000209,CC,A,2016-10-31,,4392.62,5607.38,10000,0.2246,B045,O0034,2023-10-06,James,Miller,b42556997ce478b8c5b9f553d183394a,1979-05-28,SMB,6,MW,james.miller209@example.com,555-632-8676,87,117,43.9262,N,N,2024-01-31,2026-09-18 19:12:03
A00000408,C0000209,CHK,A,2019-06-20,,15804.68,15780.51,0,0.001,B046,O0030,2024-01-25,James,Miller,b42556997ce478b8c5b9f553d183394a,1979-05-28,SMB,6,MW,james.miller209@example.com,555-632-8676,55,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000409,C0000210,CC,A,2015-02-03,,8725.52,6274.48,15000,0.2059,B008,O0029,2024-01-24,Lisa,Green,057c0c934a136c90f80b211e29591bb3,1955-06-10,SMB,3,SE,lisa.green210@example.com,555-227-8687,107,7,58.170133333,N,N,2024-01-31,2026-09-18 19:12:03
A00000410,C0000210,PERS,A,2021-07-20,,28613.38,28364.33,0,0.1258,B004,O0003,2023-11-12,Lisa,Green,057c0c934a136c90f80b211e29591bb3,1955-06-10,SMB,3,SE,lisa.green210@example.com,555-227-8687,30,80,,N,N,2024-01-31,2026-09-18 19:12:03
A00000411,C0000211,IRA,A,2008-09-11,,3055.82,2815.87,0,0.0454,B001,O0079,2024-01-17,Richard,Williams,c4341686eab7d3c3dc6366a5db5bc498,1976-07-25,RET,2,NW,richard.williams211@example.com,555-923-4249,184,14,,N,N,2024-01-31,2026-09-18 19:12:03
A00000412,C0000212,CHK,A,2007-06-20,,2550.14,2538.62,0,0.0009,B048,O0082,2024-01-28,Dorothy,Adams,59c384be4b4b81fe47f9a6fa2dbdc6c7,1985-02-18,PREM,5,SE,dorothy.adams212@example.com,555-762-4229,199,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000413,C0000212,CHK,A,2016-06-19,,5267.99,5260.3,0,0.001,B016,O0079,2024-01-20,Dorothy,Adams,59c384be4b4b81fe47f9a6fa2dbdc6c7,1985-02-18,PREM,5,SE,dorothy.adams212@example.com,555-762-4229,91,11,,N,N,2024-01-31,2026-09-18 19:12:03
A00000414,C0000213,CHK,A,2014-01-29,,198.3,0,0,0.0009,B030,O0050,2022-06-09,James,Brown,d1b3ded441825c6a13315a06bcef4568,2002-12-01,RET,4,W,james.brown213@example.com,555-844-8950,120,601,,Y,N,2024-01-31,2026-09-18 19:12:03
A00000415,C0000214,CC,A,2014-12-16,,8202.87,16797.13,25000,0.2004,B038,O0084,2024-01-25,Edward,Carter,6dcb4d6dd9cb78fb40e238c7427a2133,1975-12-01,PREM,6,NE,edward.carter214@example.com,555-267-9425,109,6,32.81148,N,N,2024-01-31,2026-09-18 19:12:03
A00000416,C0000214,MMA,A,2009-07-13,,138105.29,138094.57,0,0.0369,B017,O0115,2024-01-31,Edward,Carter,6dcb4d6dd9cb78fb40e238c7427a2133,1975-12-01,PREM,6,NE,edward.carter214@example.com,555-267-9425,174,0,,N,N,2024-01-31,2026-09-18 19:12:03
A00000417,C0000214,CHK,A,2014-09-15,,4263.44,4057.36,0,0.0011,B026,O0084,2023-11-30,Edward,Carter,6dcb4d6dd9cb78fb40e238c7427a2133,1975-12-01,PREM,6,NE,edward.carter214@example.com,555-267-9425,112,62,,N,N,2024-01-31,2026-09-18 19:12:03
A00000418,C0000215,IRA,A,2021-10-23,,18831.36,18715.35,0,0.0419,B032,O0027,2024-01-28,Andrew,Baker,5cb6b70c3f34cc4965f9d1ee1f549313,1979-12-31,RET,,NE,andrew.baker215@example.com,555-905-7621,27,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000419,C0000215,CD,A,2019-06-17,,63148.3,63035.42,0,0.0479,B013,O0095,2024-01-28,Andrew,Baker,5cb6b70c3f34cc4965f9d1ee1f549313,1979-12-31,RET,,NE,andrew.baker215@example.com,555-905-7621,55,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000420,C0000216,CC,A,2013-09-29,,18148.24,6851.76,25000,0.228,B009,O0011,2024-01-27,Ronald,Hill,71183f6d7e9fc6b8ff19e3eb5f22c5a7,1980-02-20,PREM,3,MW,ronald.hill216@example.com,555-958-9857,124,4,72.59296,N,N,2024-01-31,2026-09-18 19:12:03
A00000421,C0000216,SAV,A,2008-07-12,,3854.92,3817.25,0,0.0316,B015,O0080,2022-10-13,Ronald,Hill,71183f6d7e9fc6b8ff19e3eb5f22c5a7,1980-02-20,PREM,3,MW,ronald.hill216@example.com,555-958-9857,186,475,,Y,N,2024-01-31,2026-09-18 19:12:03
A00000422,C0000217,CHK,A,2016-08-19,,1515.99,1469.32,0,0.0011,B045,O0039,2023-10-03,Kenneth,Gonzalez,c78017fe788fb1a27abbdcf1225454f8,1955-01-01,RET,6,NW,kenneth.gonzalez217@example.com,555-752-4827,89,120,,N,N,2024-01-31,2026-09-18 19:12:03
A00000423,C0000218,CC,F,2009-06-01,,2886.08,7113.92,10000,0.2157,B040,O0041,2024-01-23,Paul,Green,4c48b92d8f7569118011747b9e8067ab,2000-06-09,PREM,5,SW,paul.green218@example.com,555-575-2572,175,8,28.8608,N,N,2024-01-31,2026-09-18 19:12:03
A00000424,C0000218,CHK,A,2011-04-18,,832.49,770.82,0,0.0011,B027,O0064,2024-01-31,Paul,Green,4c48b92d8f7569118011747b9e8067ab,2000-06-09,PREM,5,SW,paul.green218@example.com,555-575-2572,153,0,,N,N,2024-01-31,2026-09-18 19:12:03
A00000425,C0000219,IRA,A,2021-07-02,,10742.3,10674.95,0,0.0403,B025,O0117,2024-01-30,Michelle,Baker,2c63ec2555e5d9c812ab21de7ba5c39c,1986-08-24,RET,3,MW,michelle.baker219@example.com,555-606-0209,30,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000426,C0000219,CC,D,2008-03-24,,7454.97,2545.03,10000,0.1995,B041,O0051,2024-01-04,Michelle,Baker,2c63ec2555e5d9c812ab21de7ba5c39c,1986-08-24,RET,3,MW,michelle.baker219@example.com,555-606-0209,190,27,74.5497,N,N,2024-01-31,2026-09-18 19:12:03
A00000427,C0000219,CHK,A,2008-09-28,,976.87,806.97,0,0.001,B014,O0003,2021-08-20,Michelle,Baker,2c63ec2555e5d9c812ab21de7ba5c39c,1986-08-24,RET,3,MW,michelle.baker219@example.com,555-606-0209,184,894,,Y,N,2024-01-31,2026-09-18 19:12:03
A00000428,C0000219,CHK,A,2016-06-25,,9703.94,9665.52,0,0.0009,B010,O0017,2024-01-05,Michelle,Baker,2c63ec2555e5d9c812ab21de7ba5c39c,1986-08-24,RET,3,MW,michelle.baker219@example.com,555-606-0209,91,26,,N,N,2024-01-31,2026-09-18 19:12:03
A00000429,C0000220,LOC,A,2007-12-07,,9147.76,40852.24,50000,0.1145,B033,O0037,2023-08-02,Edward,Hernandez,b3af5e4acb9f9372552552984fbf84a9,1972-03-02,PREM,3,NW,edward.hernandez220@example.com,555-317-5869,193,182,18.29552,N,N,2024-01-31,2026-09-18 19:12:03
A00000430,C0000221,MMA,A,2013-06-15,,143580.34,143342.79,0,0.04,B042,O0049,2023-05-17,Brian,Harris,72cb903649d59f46d2a02fb78ed83d5a,1959-02-15,RET,4,W,brian.harris221@example.com,555-441-0836,127,259,,N,N,2024-01-31,2026-09-18 19:12:03
A00000431,C0000222,PERS,A,2018-05-06,,13839.28,13676.83,0,0.1393,B002,O0072,2024-01-18,Kenneth,Johnson,fe502dd85507424cfa2eb4ea20f2af0c,1996-01-15,RET,4,SW,kenneth.johnson222@example.com,555-737-9925,68,13,,N,N,2024-01-31,2026-09-18 19:12:03
A00000432,C0000222,CHK,A,2018-02-12,,97635.8,97420.43,0,0.0009,B019,O0088,2024-01-17,Kenneth,Johnson,fe502dd85507424cfa2eb4ea20f2af0c,1996-01-15,RET,4,SW,kenneth.johnson222@example.com,555-737-9925,71,14,,N,N,2024-01-31,2026-09-18 19:12:03
A00000433,C0000223,SAV,A,2007-12-27,,9399.09,9334.17,0,0.0325,B043,O0002,2024-01-29,Daniel,Martin,333ebd06d5d9ac54791faca6d8d08948,1953-11-18,PREM,2,W,daniel.martin223@example.com,555-581-0872,193,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000434,C0000223,CHK,A,2023-07-10,,315.25,185.49,0,0.0009,B018,O0053,2024-01-29,Daniel,Martin,333ebd06d5d9ac54791faca6d8d08948,1953-11-18,PREM,2,W,daniel.martin223@example.com,555-581-0872,6,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000435,C0000223,PERS,A,2021-07-03,,31665.7,31423.42,0,0.1425,B023,O0002,2023-10-30,Daniel,Martin,333ebd06d5d9ac54791faca6d8d08948,1953-11-18,PREM,2,W,daniel.martin223@example.com,555-581-0872,30,93,,N,N,2024-01-31,2026-09-18 19:12:03
A00000436,C0000224,CHK,A,2015-10-21,,25913.07,25733.87,0,0.0009,B032,O0034,2023-11-12,Donna,Rodriguez,1ad17ef5e07c20dfbb87da176d1f64d5,1966-10-27,PB,2,NW,donna.rodriguez224@example.com,555-872-2954,99,80,,N,N,2024-01-31,2026-09-18 19:12:03
A00000437,C0000224,CC,A,2022-04-25,,119.42,1380.58,1500,0.2475,B026,O0071,2024-01-31,Donna,Rodriguez,1ad17ef5e07c20dfbb87da176d1f64d5,1966-10-27,PB,2,NW,donna.rodriguez224@example.com,555-872-2954,21,0,7.9613333333,N,N,2024-01-31,2026-09-18 19:12:03
A00000438,C0000225,MTG,A,2013-10-11,,352913.13,352697.58,0,0.0593,B028,O0031,2024-01-14,William,Clark,e405d944a8082f9d868b5f6b10e57bd6,1966-01-29,RET,4,W,william.clark225@example.com,555-668-9300,123,17,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000439,C0000226,AUTO,A,2023-06-19,,35772.34,35695.77,0,0.0807,B015,O0012,2024-01-27,Kenneth,Thompson,2251e04c57e0b85da564672110bc11ee,1993-07-06,RET,5,W,kenneth.thompson226@example.com,555-703-1249,7,4,,N,N,2024-01-31,2026-09-18 19:12:03
A00000440,C0000226,IRA,A,2023-09-29,,9828.8,9654.68,0,0.0415,B036,O0079,2024-01-25,Kenneth,Thompson,2251e04c57e0b85da564672110bc11ee,1993-07-06,RET,5,W,kenneth.thompson226@example.com,555-703-1249,4,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000441,C0000226,AUTO,A,2009-07-17,,44413.21,44293.87,0,0.0873,B047,O0028,2024-01-18,Kenneth,Thompson,2251e04c57e0b85da564672110bc11ee,1993-07-06,RET,5,W,kenneth.thompson226@example.com,555-703-1249,174,13,,N,N,2024-01-31,2026-09-18 19:12:03
A00000442,C0000226,PERS,A,2011-09-07,,14563.5,14362.41,0,0.1263,B028,O0011,2024-01-24,Kenneth,Thompson,2251e04c57e0b85da564672110bc11ee,1993-07-06,RET,5,W,kenneth.thompson226@example.com,555-703-1249,148,7,,N,N,2024-01-31,2026-09-18 19:12:03
A00000443,C0000227,AUTO,A,2014-06-11,,50811.6,50805.18,0,0.0865,B005,O0024,2024-01-29,Charles,Martinez,54df47a510ed0d00536c48033294c84e,1998-03-16,PREM,4,NW,charles.martinez227@example.com,555-592-8530,115,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000444,C0000227,SAV,A,2021-10-13,,8143.07,8009.33,0,0.0309,B022,O0094,2024-01-28,Charles,Martinez,54df47a510ed0d00536c48033294c84e,1998-03-16,PREM,4,NW,charles.martinez227@example.com,555-592-8530,27,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000445,C0000227,MTG,R,2012-04-06,,284649.93,284409.75,0,0.0693,B034,O0025,2022-10-29,Charles,Martinez,54df47a510ed0d00536c48033294c84e,1998-03-16,PREM,4,NW,charles.martinez227@example.com,555-592-8530,141,459,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000446,C0000227,CHK,A,2007-12-13,,5676.14,5486.06,0,0.001,B017,O0026,2023-10-04,Charles,Martinez,54df47a510ed0d00536c48033294c84e,1998-03-16,PREM,4,NW,charles.martinez227@example.com,555-592-8530,193,119,,N,N,2024-01-31,2026-09-18 19:12:03
A00000448,C0000228,MTG,A,2018-08-12,,372150.74,372118.07,0,0.0661,B011,O0006,2024-01-30,Betty,White,eda15cd7cc5a1291aabbc4f78cb936cd,2002-02-03,SMB,5,SW,betty.white228@example.com,555-785-3695,65,1,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000449,C0000229,SAV,A,2010-09-23,,46200.61,46085.37,0,0.0305,B020,O0076,2024-01-28,Anthony,Scott,ebc40708a8e3e6dae1457a356a4687ff,1960-02-08,RET,3,MW,anthony.scott229@example.com,555-608-3370,160,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000450,C0000229,MTG,A,2022-12-10,,838951.5,838897.88,0,0.0616,B005,O0065,2023-12-22,Anthony,Scott,ebc40708a8e3e6dae1457a356a4687ff,1960-02-08,RET,3,MW,anthony.scott229@example.com,555-608-3370,13,40,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000451,C0000230,SAV,A,2007-08-20,,69419.15,69199.6,0,0.0291,B011,O0005,2024-01-30,Richard,Allen,c5a79e0846d12d2f1c3a151af10f5bca,1978-10-11,RET,6,NE,richard.allen230@example.com,555-742-7712,197,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000452,C0000230,PERS,A,2017-04-07,,9809.69,9751.15,0,0.1475,B007,O0092,2024-01-28,Richard,Allen,c5a79e0846d12d2f1c3a151af10f5bca,1978-10-11,RET,6,NE,richard.allen230@example.com,555-742-7712,81,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000453,C0000231,CC,A,2008-04-10,,9247.51,5752.49,15000,0.2418,B032,O0008,2023-10-18,Andrew,Campbell,8aed6a094d69759774f13e6a7da9da49,1978-01-07,RET,2,SW,andrew.campbell231@example.com,555-417-6639,189,105,61.650066667,N,N,2024-01-31,2026-09-18 19:12:03
A00000454,C0000231,SAV,A,2008-11-08,,7777.39,7690.88,0,0.0296,B008,O0050,2023-10-04,Andrew,Campbell,8aed6a094d69759774f13e6a7da9da49,1978-01-07,RET,2,SW,andrew.campbell231@example.com,555-417-6639,182,119,,N,N,2024-01-31,2026-09-18 19:12:03
A00000455,C0000232,SAV,A,2021-05-09,,1321.28,1206.82,0,0.0314,B047,O0060,2024-01-25,Michelle,Martinez,cf72eae99022f5354aa49007627623db,1976-02-05,RET,2,MW,michelle.martinez232@example.com,555-897-5078,32,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000456,C0000232,PERS,A,2023-03-08,,6277.06,6190.75,0,0.153,B016,O0103,2023-12-31,Michelle,Martinez,cf72eae99022f5354aa49007627623db,1976-02-05,RET,2,MW,michelle.martinez232@example.com,555-897-5078,10,31,,N,N,2024-01-31,2026-09-18 19:12:03
A00000457,C0000233,SAV,A,2013-09-28,,379.81,140.92,0,0.0314,B048,O0041,2024-01-19,Barbara,Rivera,898a507405969f995ef473407b70565a,1984-03-12,RET,3,SW,barbara.rivera233@example.com,555-575-3495,124,12,,N,N,2024-01-31,2026-09-18 19:12:03
A00000458,C0000234,CHK,A,2014-06-24,,70941.12,70936.25,0,0.001,B048,O0097,2023-05-30,Steven,Davis,81447c88c749799b9157278e7ec95f1c,1948-12-18,RET,6,SE,steven.davis234@example.com,555-707-4281,115,246,,N,N,2024-01-31,2026-09-18 19:12:03
A00000459,C0000234,SAV,A,2017-10-02,,4062.91,3949.52,0,0.0352,B042,O0076,2023-10-07,Steven,Davis,81447c88c749799b9157278e7ec95f1c,1948-12-18,RET,6,SE,steven.davis234@example.com,555-707-4281,75,116,,N,N,2024-01-31,2026-09-18 19:12:03
A00000461,C0000236,LOC,A,2022-06-18,,4422.32,5577.68,10000,0.1285,B038,O0103,2024-01-02,Michael,Green,cc8b1b8eba595b8ae0910842fa3664d0,1986-07-08,RET,6,NE,michael.green236@example.com,555-630-7590,19,29,44.2232,N,N,2024-01-31,2026-09-18 19:12:03
A00000462,C0000236,CHK,A,2016-04-16,,42598.31,42558.5,0,0.0009,B015,O0075,2024-01-30,Michael,Green,cc8b1b8eba595b8ae0910842fa3664d0,1986-07-08,RET,6,NE,michael.green236@example.com,555-630-7590,93,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000463,C0000237,LOC,A,2016-01-09,,104337.23,0,100000,0.1119,B023,O0073,2024-01-24,Kenneth,Roberts,ffd6ae5238c4c0113716f6c7eec22110,1990-10-25,CORP,3,NE,kenneth.roberts237@example.com,555-249-7426,96,7,104.33723,N,N,2024-01-31,2026-09-18 19:12:03
A00000464,C0000237,LOC,A,2014-11-03,,20857.43,29142.57,50000,0.1106,B027,O0113,2024-01-24,Kenneth,Roberts,ffd6ae5238c4c0113716f6c7eec22110,1990-10-25,CORP,3,NE,kenneth.roberts237@example.com,555-249-7426,110,7,41.71486,N,N,2024-01-31,2026-09-18 19:12:03
A00000465,C0000238,MMA,A,2008-03-01,,9428.69,9326.7,0,0.0362,B009,O0030,2023-10-11,Michelle,Sanchez,a03b02a71c38f078878009fb59cc92fb,1972-10-11,RET,2,SW,michelle.sanchez238@example.com,555-560-9911,190,112,,N,N,2024-01-31,2026-09-18 19:12:03
A00000466,C0000238,CHK,A,2019-12-08,,26968.69,26824.57,0,0.001,B038,O0095,2024-01-24,Michelle,Sanchez,a03b02a71c38f078878009fb59cc92fb,1972-10-11,RET,2,SW,michelle.sanchez238@example.com,555-560-9911,49,7,,N,N,2024-01-31,2026-09-18 19:12:03
A00000467,C0000239,CC,A,2020-03-30,,7136.77,7863.23,15000,0.2273,B013,O0109,2024-01-19,Sandra,Green,7ff6e2b8753d6f692d7fccfe18f189e1,1966-03-27,RET,2,MW,sandra.green239@example.com,555-978-1263,46,12,47.578466667,N,N,2024-01-31,2026-09-18 19:12:03
A00000468,C0000240,CHK,A,2007-10-07,,7494.19,7346.7,0,0.0009,B002,O0094,2024-01-18,Thomas,Adams,18931c57d16c48e8e2d65f988b892263,1945-08-14,RET,3,SE,thomas.adams240@example.com,555-917-2831,195,13,,N,N,2024-01-31,2026-09-18 19:12:03
A00000469,C0000241,CC,A,2014-02-13,,845.83,2154.17,3000,0.2517,B039,O0043,2024-01-23,Michelle,Jackson,2a1f7b5327830b45cfc6a7d13f06c595,1982-06-26,CORP,3,SE,michelle.jackson241@example.com,555-210-4292,119,8,28.194333333,N,N,2024-01-31,2026-09-18 19:12:03
A00000470,C0000242,CC,D,2022-07-20,,809.23,4190.77,5000,0.1982,B011,O0106,2024-01-23,James,Jones,61066d9069e9bd806868dc9ab498a470,1972-06-14,PREM,3,SE,james.jones242@example.com,555-327-5111,18,8,16.1846,N,N,2024-01-31,2026-09-18 19:12:03
A00000471,C0000242,CD,A,2015-07-25,,22814.15,22695.97,0,0.0434,B039,O0014,2024-01-31,James,Jones,61066d9069e9bd806868dc9ab498a470,1972-06-14,PREM,3,SE,james.jones242@example.com,555-327-5111,102,0,,N,N,2024-01-31,2026-09-18 19:12:03
A00000472,C0000243,SAV,A,2021-08-22,,27368.4,27343.49,0,0.0334,B039,O0063,2024-01-26,Paul,Mitchell,10142cba9d4cfe5494700332328816c5,1983-08-30,RET,4,MW,paul.mitchell243@example.com,555-964-1720,29,5,,N,N,2024-01-31,2026-09-18 19:12:03
A00000473,C0000243,CHK,A,2013-08-22,,22885.21,22697.67,0,0.001,B048,O0075,2024-01-22,Paul,Mitchell,10142cba9d4cfe5494700332328816c5,1983-08-30,RET,4,MW,paul.mitchell243@example.com,555-964-1720,125,9,,N,N,2024-01-31,2026-09-18 19:12:03
A00000474,C0000244,CC,A,2008-02-22,,1215.09,1784.91,3000,0.2347,B046,O0074,2024-01-20,Margaret,Miller,451916c36f852e120c669a8d77be8eaa,1983-04-21,SMB,2,NE,margaret.miller244@example.com,555-799-4537,191,11,40.503,N,N,2024-01-31,2026-09-18 19:12:03
A00000475,C0000245,CC,A,2007-09-26,,378.52,1121.48,1500,0.2015,B032,O0031,2022-01-08,Margaret,Hill,1d46f83dd73d2765f0d4bc50241e9cd0,2002-11-06,PREM,6,NE,margaret.hill245@example.com,555-373-2284,196,753,25.234666667,Y,N,2024-01-31,2026-09-18 19:12:03
A00000476,C0000245,MTG,A,2012-04-20,,90100.9,90036.92,0,0.0685,B020,O0077,2024-01-29,Margaret,Hill,1d46f83dd73d2765f0d4bc50241e9cd0,2002-11-06,PREM,6,NE,margaret.hill245@example.com,555-373-2284,141,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000477,C0000245,IRA,A,2017-10-05,,76980.41,76934.44,0,0.0453,B019,O0035,2023-09-27,Margaret,Hill,1d46f83dd73d2765f0d4bc50241e9cd0,2002-11-06,PREM,6,NE,margaret.hill245@example.com,555-373-2284,75,126,,N,N,2024-01-31,2026-09-18 19:12:03
A00000478,C0000245,CC,A,2008-08-05,,5913.77,9086.23,15000,0.2262,B047,O0046,2024-01-27,Margaret,Hill,1d46f83dd73d2765f0d4bc50241e9cd0,2002-11-06,PREM,6,NE,margaret.hill245@example.com,555-373-2284,185,4,39.425133333,N,N,2024-01-31,2026-09-18 19:12:03
